employee_id,full_name,email,department,office_location,employment_type,grade,budget,headcount,hours_worked,rating,notes,report_date
E01206,Kathleen Nixon,gdavis@maxwell-cortez.edu,HR,Canberra,Full-time,EL2,60951,4,1465.8,2.6,Ab delectus reprehenderit.,2023-04-13
E01207,Alyssa Rodriguez PhD,dunnmary@glass.info,Marketing,Hobart,Contract,APS2,145459,3,489.9,3.8,,2024-10-28
E01208,Kathleen Daniel,hornerebecca@khan.org.au,Finance,Brisbane,Casual,APS5,171072,2,401.5,1.0,Facilis recusandae consequatur animi est architecto.,2024-06-15
E01209,Joseph Ingram,daniel43@sanders.net.au,Engineering,Hobart,Full-time,APS1,138145,2,1572.8,3.6,,2024-01-16
E01210,Laurie Avila,ulee@david.edu.au,Sales,Sydney,Part-time,APS3,79841,2,720.6,4.7,,2023-06-16
E01211,Angel Hayes,matthew11@peck-dominguez.net,Marketing,Sydney,Casual,EL1,94757,5,645.8,4.1,,2023-12-06
E01212,Joshua Shepard,gallegoscrystal@young-walls.biz,Finance,Sydney,Contract,APS3,109418,5,1328.3,1.7,Vitae quia maxime atque quia incidunt.,2023-04-13
E01213,Teresa Acevedo,meyerjames@sanders-lawson.com,IT,Darwin,Contract,APS2,74733,4,889.5,2.7,Culpa iste eum quia aut cupiditate.,2024-07-03
E01214,Steven Kelly,lhicks@armstrong-washington.info,Finance,Melbourne,Contract,APS5,178342,3,317.9,3.6,,2024-01-10
E01215,Justin Barrera,traceyguerra@brady-williams.org.au,IT,Hobart,Part-time,APS3,165571,2,483.4,1.3,Tempore a minus ipsum deserunt.,2023-04-08
E01216,John Estrada,ricklewis@brooks.net.au,HR,Adelaide,Part-time,APS4,155686,3,658.7,4.9,,2024-11-15
E01217,Michael Obrien,romerovictoria@zimmerman.org,Operations,Sydney,Contract,APS6,79034,5,1351.9,4.4,,2024-01-30
E01218,Michelle Chavez,brandi26@mccarthy.edu.au,Operations,Darwin,Part-time,APS1,169494,2,375.2,2.3,,2024-08-08
E01219,Jamie Deleon,maria99@blair.info,Legal,Adelaide,Contract,APS4,88159,4,1156.2,3.2,,2023-05-01
E01220,Joseph Thomas,beth93@rivera.net,Legal,Canberra,Part-time,APS6,165773,4,1412.4,2.8,,2023-04-09
E01221,Jonathan Collins,stephaniezamora@lopez.net,Marketing,Melbourne,Casual,APS2,63331,5,314.6,1.9,Quod inventore natus vero.,2024-04-13
E01222,Marcus Johnson,omoore@bryant.com,Marketing,Brisbane,Casual,APS3,117168,5,1773.3,1.3,Cupiditate dolor natus voluptatum dolorem non.,2024-05-31
E01223,Matthew Velez,rachelmeyer@prince.net,IT,Sydney,Part-time,APS3,86041,3,993.5,4.1,,2024-07-30
E01224,Stephanie Choi,jarvisrachel@bishop.org,Legal,Perth,Part-time,SES1,129582,2,736.6,1.4,,2023-06-19
E01225,Phillip Stephens,ryanadams@reyes.com.au,Operations,Hobart,Contract,SES1,96493,1,1730.4,4.8,,2023-10-31
E01226,Claire Hoffman,rgarcia@miranda.net.au,Sales,Adelaide,Contract,EL2,154574,3,100.6,2.0,Excepturi unde blanditiis sapiente quod id corrupti.,2024-07-23
E01227,Patricia Atkinson,connie00@mendoza.com,HR,Hobart,Contract,APS1,123036,2,1399.8,4.2,,2023-09-06
E01228,Samuel Hamilton,ysolomon@murillo.biz,Sales,Hobart,Part-time,EL1,105928,1,484.7,4.8,Dicta aspernatur deserunt nostrum reprehenderit reprehenderit ad.,2023-05-24
E01229,Jaime Brown,christopher91@morris.edu,Operations,Melbourne,Contract,APS4,96106,3,118.3,1.5,,2023-11-15
E01230,Kevin Ramos,dsims@richardson.info,Engineering,Canberra,Contract,APS4,76366,5,1362.9,2.8,,2023-03-14
E01231,Kyle Myers,kleinshane@barber.org,Finance,Darwin,Casual,EL1,121148,4,1094.5,4.5,,2024-12-09
E01232,Haley Peters,reesetravis@mckenzie.org,IT,Darwin,Full-time,SES1,71609,5,1731.5,4.5,,2023-09-05
E01233,Tara Jones,andrew88@jones-lee.org.au,Sales,Adelaide,Full-time,EL1,143631,1,1570.8,2.1,,2023-10-10
E01234,Brandon Anderson,michael23@moon-morales.info,Legal,Darwin,Casual,EL1,70891,1,271.9,4.2,Unde iure dignissimos voluptatum tenetur perspiciatis aspernatur.,2023-09-06
E01235,James Robinson,gyoung@stewart.net.au,Sales,Hobart,Full-time,APS5,162356,4,1053.1,4.3,Commodi dolor asperiores pariatur error eaque.,2024-01-20
E01236,Tyrone Lin,brandon64@williams.net,HR,Hobart,Full-time,APS2,75397,2,713.2,3.7,,2024-09-10
E01237,Cynthia Harris MD,rossamanda@stein.info,Finance,Hobart,Contract,APS6,135149,5,163.4,2.6,,2024-10-05
E01238,Carolyn Lopez,flowersdanielle@shannon-chapman.org,Finance,Darwin,Part-time,APS4,103117,1,596.9,2.6,,2023-01-30
E01239,Corey Stone,ijackson@navarro-henry.edu.au,Marketing,Adelaide,Casual,APS6,92597,3,858.2,1.2,,2024-04-14
E01240,Peter Delacruz,nancyryan@charles.edu,Operations,Melbourne,Casual,APS4,158739,3,1427.6,1.7,Illum excepturi nemo ipsum qui laudantium.,2024-05-26
E01241,Kimberly Fields,hbecker@mendoza-brown.info,IT,Brisbane,Casual,APS6,154626,1,1187.1,2.3,,2024-05-24
E01242,Jared Chan,michellesmith@bennett.com.au,IT,Canberra,Contract,APS5,165630,4,1622.8,4.0,Debitis occaecati eveniet culpa.,2023-06-22
E01243,Meghan Keller MD,amber71@baker.edu,IT,Melbourne,Casual,APS5,130550,2,776.6,3.8,Asperiores necessitatibus eveniet id.,2023-07-23
E01244,Kristopher Williams,joe99@roberts.org,Sales,Adelaide,Part-time,APS5,129838,3,774.5,4.7,,2023-04-17
E01245,Thomas Rosales,beanheather@bates.biz,HR,Sydney,Part-time,APS6,65344,2,1031.6,3.7,,2023-10-08
E01246,Linda Holt,deborah49@mathis-lynch.edu,IT,Darwin,Part-time,APS4,166368,2,347.1,2.2,,2023-01-22
E01247,Maria Campbell,ggarrett@rivers-potter.com,Sales,Adelaide,Part-time,SES1,171136,5,1087.5,3.5,,2024-02-01
E01248,Jessica Kelly,joestephens@myers-gonzalez.org,Legal,Brisbane,Contract,APS5,177971,2,644.3,2.4,Ut iste fugit.,2024-12-10
E01249,Lucas Ball,isimpson@cruz-hernandez.edu.au,IT,Perth,Part-time,SES1,162789,5,1304.2,3.1,,2023-04-18
E01250,Jessica Crawford,maryanderson@ray.edu,IT,Melbourne,Casual,EL2,66973,4,1152.0,3.0,,2024-03-22
E01251,Joseph Ross,faithsparks@williams-adams.com,Operations,Canberra,Contract,APS1,67542,3,910.3,3.8,Quidem hic quas ex itaque alias.,2023-03-07
E01252,Carol Yoder,kimberlycooper@adams-white.edu,Marketing,Hobart,Full-time,APS5,153534,5,934.4,3.8,Itaque hic consequuntur repudiandae nostrum delectus.,2023-05-17
E01253,Trevor Sutton,kristine33@horne.net.au,Engineering,Canberra,Casual,APS5,134692,5,1708.7,1.6,,2024-07-06
E01254,Dean Cohen,jacob57@sloan.biz,Finance,Perth,Full-time,APS6,161531,1,1143.5,3.1,Voluptas cupiditate veniam dolore.,2023-06-15
E01255,Gwendolyn Franklin,curtis81@page.info,Operations,Hobart,Full-time,APS3,145119,4,1338.7,2.3,,2023-04-07
E01256,Tina Herring,alexis57@mitchell.net,Sales,Hobart,Contract,EL1,78154,3,411.1,2.2,,2023-07-01
E01257,Barbara Leonard,housedaniel@george-martin.org.au,Engineering,Canberra,Part-time,APS2,86293,2,697.0,3.6,,2023-03-25
E01258,Michele Perkins,laura15@foster.net.au,HR,Melbourne,Casual,SES1,139450,1,1769.4,1.2,Iste eveniet eveniet autem quas.,2024-01-18
E01259,Stephen Roth,hluna@allen.info,Finance,Perth,Casual,APS1,63624,5,1057.7,4.4,,2023-06-26
E01260,Amber Moyer,stephanie21@clements-sparks.com,Engineering,Brisbane,Part-time,APS3,72709,2,1119.5,3.3,,2024-03-27
E01261,Cassandra Reyes,hortonalexandra@brown.info,Engineering,Melbourne,Full-time,APS1,130462,1,1472.2,2.2,Earum consectetur sapiente.,2023-10-26
E01262,Selena Bailey,pamelamcconnell@lamb.com,Operations,Darwin,Part-time,SES1,125228,2,1126.0,5.0,,2023-12-12
E01263,Sharon Silva,csparks@ramos.info,Sales,Perth,Full-time,EL2,147648,5,211.3,2.0,,2023-05-25
E01264,Katrina Bird,amber59@oconnell-hogan.net.au,Engineering,Melbourne,Contract,APS4,67683,4,1478.5,4.6,,2024-12-25
E01265,Sarah Roberts,kevinmendez@ponce.biz,HR,Adelaide,Contract,APS6,144305,2,580.4,1.5,,2023-07-22
E01266,Mrs. Tara Smith,williamslaurie@fowler-willis.org.au,Sales,Hobart,Contract,EL1,124286,1,935.1,2.3,Vero consectetur soluta sunt.,2024-05-10
E01267,Rebecca Oneill,clarkmario@johnson-harris.biz,Marketing,Brisbane,Full-time,APS1,84651,1,622.1,3.3,,2024-08-07
E01268,Catherine Garcia,justin88@reyes.info,Finance,Sydney,Full-time,SES1,66187,3,754.3,2.4,,2024-07-04
E01269,Victor Vaughn,rodneynolan@ball-carter.biz,Sales,Perth,Part-time,SES1,149277,1,1648.1,1.4,,2023-07-10
E01270,Aaron Diaz,samantharoberts@fox.edu,HR,Melbourne,Contract,APS4,143941,5,126.5,4.7,,2023-07-30
E01271,Ashley Anderson,martinezcatherine@smith.biz,Finance,Brisbane,Casual,APS4,111107,2,732.0,4.4,Suscipit maxime impedit.,2023-02-15
E01272,Damon Tran MD,katiepowell@miller.net.au,IT,Hobart,Contract,APS5,153083,3,448.3,4.5,,2023-10-07
E01273,Frank Francis,anna47@gray.com,Sales,Sydney,Contract,EL1,178105,2,1488.4,3.0,,2024-09-06
E01274,Luke Dixon,qreyes@allen.org,Sales,Darwin,Contract,APS1,150374,2,219.9,1.5,Vero officia cupiditate itaque dolor ipsam.,2023-06-12
E01275,Claudia Cunningham,suehowe@white-moore.edu.au,Legal,Adelaide,Casual,APS3,153719,4,584.2,2.1,Distinctio illum cupiditate aut incidunt eveniet sequi asperiores.,2024-08-06
E01276,Juan Thomas,markcox@clarke.org.au,HR,Darwin,Part-time,EL1,132712,4,441.3,3.1,,2023-02-06
E01277,Todd Adams,burnsdeanna@manning.biz,HR,Perth,Full-time,APS4,169195,4,413.6,4.1,,2023-03-11
E01278,Tom Duncan,michelle97@baldwin.edu.au,Legal,Perth,Part-time,EL2,160810,1,1226.9,3.0,,2023-07-13
E01279,Shannon Gonzales,ashleyalexander@brown.edu.au,Finance,Sydney,Part-time,APS1,92873,2,695.2,1.8,Quis tenetur quaerat distinctio provident repellendus consequuntur.,2024-10-21
E01280,Theresa Stone,edwardburnett@taylor.biz,Operations,Sydney,Full-time,APS5,89522,2,1166.3,2.3,,2024-03-25
E01281,Molly Brown,glenware@juarez-burns.info,HR,Melbourne,Casual,APS4,78790,5,1739.1,1.2,,2024-12-02
E01282,Katie Carroll,frances58@lopez-walsh.biz,Finance,Sydney,Casual,APS3,78807,1,1263.3,1.0,,2023-01-04
E01283,Rebecca Nielsen,harrisjoshua@young-hughes.com.au,HR,Hobart,Full-time,APS4,133877,5,225.7,3.6,Sequi nemo autem architecto saepe cum distinctio.,2024-05-02
E01284,Stephanie Dillon,maxwelldawn@maxwell.edu.au,Sales,Darwin,Part-time,EL2,140295,3,686.7,5.0,,2024-04-10
E01285,Mary Davis,timothyvaldez@dixon.com,Operations,Brisbane,Casual,EL2,97599,2,1737.2,2.6,Impedit iusto distinctio nisi at voluptas corporis.,2023-09-21
E01286,Chris Hernandez,ericdelacruz@choi.org,Finance,Hobart,Casual,EL1,120284,4,1308.2,3.2,Beatae quo perferendis.,2023-08-21
E01287,James Garcia,bobbywilliamson@griffin.net.au,Legal,Darwin,Contract,APS4,114752,4,1346.9,2.8,Quis ut dicta numquam quas alias nemo.,2024-02-02
E01288,George Herrera,stanleymcdowell@frank-garcia.net,Legal,Canberra,Part-time,EL1,86989,2,468.8,1.8,,2023-07-19
E01289,Brandon Johnson,igarrett@heath-ray.net.au,Sales,Hobart,Casual,APS6,78524,4,284.7,3.6,Corrupti enim consectetur saepe.,2023-11-04
E01290,Mercedes Richardson,jennifer10@baldwin.edu.au,IT,Perth,Part-time,APS6,127829,4,406.5,2.8,Consectetur possimus libero accusantium atque voluptas.,2024-12-11
E01291,Donald Coleman,andrea85@parker-bradshaw.org.au,Operations,Brisbane,Part-time,APS5,135375,2,356.2,2.3,,2023-09-09
E01292,Deanna Jones,anthonybranch@henderson.edu.au,Engineering,Sydney,Full-time,APS6,148629,1,1437.8,1.3,Laboriosam nam eius cumque.,2023-01-09
E01293,Jessica Griffith,reynoldsmichelle@gutierrez.org,HR,Canberra,Casual,APS6,79739,2,622.9,1.3,,2024-09-30
E01294,Kiara Landry,petersonjose@carey.com,Engineering,Brisbane,Casual,EL2,97976,3,272.5,3.2,,2023-06-05
E01295,Michael Mitchell,briansmith@velez-sullivan.info,Sales,Darwin,Contract,APS3,96861,2,1759.4,3.7,Totam odit fuga tempora est aperiam ipsam.,2023-05-31
E01296,Yolanda Watson,pbridges@mendoza-rodriguez.net,Finance,Darwin,Contract,APS3,122505,2,1404.1,3.3,,2024-01-07
E01297,Aaron Williams,hammondlaura@martinez.biz,Operations,Canberra,Full-time,EL2,124456,5,684.5,2.4,Dolorem ipsum eius velit laborum incidunt aliquam.,2023-03-29
E01298,Brent Acosta,seth29@oneill.net.au,Operations,Melbourne,Contract,APS5,74545,2,1734.7,2.3,Iure deserunt aliquam iste.,2024-12-29
E01299,Joel Perez,novaklisa@ward-schmidt.net,Engineering,Sydney,Contract,APS1,107869,3,426.4,2.1,,2024-06-16
E01300,Curtis Morales Jr.,angelcunningham@bailey.net.au,Operations,Darwin,Part-time,APS1,94486,4,1793.5,2.4,,2023-10-07
E01301,Michael Carlson,hjohnson@smith.org.au,Legal,Hobart,Full-time,SES1,77124,5,118.2,3.3,Illo reprehenderit ullam ipsa ducimus ipsa hic reprehenderit.,2023-11-06
E01302,Kevin Warren,hollyalvarez@brown.biz,Engineering,Hobart,Contract,EL1,148067,3,1284.7,2.3,,2024-06-08
E01303,Brett Hanna,fischerlaura@griffin.info,Legal,Melbourne,Casual,APS3,132401,2,931.0,2.1,,2024-04-05
E01304,David Smith,brenda88@hoover.net,Legal,Brisbane,Full-time,SES1,63015,2,1470.6,1.4,A dolorum voluptatum aperiam quos aliquam nostrum.,2023-03-18
E01305,Rhonda Evans,znoble@rice.com.au,Operations,Melbourne,Full-time,APS4,173205,1,116.4,1.1,Iure ipsa blanditiis impedit nobis.,2023-12-16
E01306,Ashley Odonnell,hernandeztodd@washington.net,Engineering,Brisbane,Full-time,APS6,140290,1,195.5,1.6,Doloremque cupiditate eum delectus qui.,2023-03-25
E01307,Mckenzie Larson,forbessean@jones.org,HR,Perth,Contract,APS1,90549,2,185.0,1.3,,2023-11-25
E01308,Sarah Sosa,anthonymcdonald@murray.com.au,IT,Sydney,Part-time,EL2,155887,5,1570.5,1.2,Illum sapiente optio omnis.,2023-07-09
E01309,Mary Green,younggabrielle@duncan.edu.au,IT,Perth,Part-time,APS5,135423,2,1289.9,3.8,Tempore tempore assumenda ipsam ad saepe magnam.,2023-03-19
E01310,Donna Stanley,ochoamelissa@reilly.org,Legal,Adelaide,Part-time,APS4,169581,5,604.4,2.6,Quidem iste sunt explicabo.,2024-10-17
E01311,Tammy Duncan,xcompton@randolph-ryan.com,Marketing,Melbourne,Part-time,APS6,145831,3,578.5,1.6,,2023-03-05
E01312,Debbie Williams,qflores@poole.org.au,Finance,Canberra,Full-time,EL1,148347,4,120.4,4.0,,2023-04-01
E01313,Bradley Larson,duranelizabeth@dixon.edu.au,Legal,Darwin,Casual,APS2,101820,4,708.8,4.2,Recusandae nobis incidunt temporibus corrupti.,2024-01-15
E01314,Jenna Harding,dbeck@williams-gomez.com.au,Engineering,Canberra,Part-time,APS6,82354,1,1274.5,2.6,,2024-04-17
E01315,Richard Tyler,brodriguez@snyder.org.au,Sales,Canberra,Contract,EL2,78623,4,813.3,1.1,Laborum perferendis repellat mollitia.,2023-05-23
E01316,Nathan Gomez,zcarpenter@santiago.com,Operations,Melbourne,Casual,EL1,163727,2,356.8,4.8,Unde praesentium eligendi non fugit dolorum eaque nostrum.,2023-08-11
E01317,Jesse Edwards,wallaceeric@garcia-thomas.net.au,Engineering,Adelaide,Casual,APS3,62841,4,766.8,2.2,Quis repudiandae illum molestiae commodi magnam nemo ratione.,2024-07-16
E01318,Joseph Patel,christinabeard@mercer.info,Engineering,Melbourne,Contract,EL2,171620,2,928.5,3.7,Voluptatibus quidem ipsum nemo.,2023-12-28
E01319,Marcus Brown,charles19@wright.org,Legal,Adelaide,Casual,EL2,127995,4,1466.2,2.7,,2023-01-14
E01320,Dr. Michelle Rodriguez MD,vkline@pollard.net,Legal,Brisbane,Contract,APS5,138527,2,1000.4,2.4,Nam atque ex rerum accusantium cumque.,2024-01-18
E01321,Diana Turner,josejensen@stewart-johnson.org.au,Engineering,Perth,Full-time,APS2,118599,3,808.9,1.8,,2023-12-01
E01322,Denise French,emorales@campos-washington.com.au,Legal,Perth,Casual,EL2,135657,3,1287.2,4.6,,2023-11-26
E01323,Beth Green,paynestephanie@smith.org,IT,Brisbane,Contract,APS4,176727,1,632.9,4.5,,2024-01-29
E01324,Bobby Nelson,cobbmary@lopez.net,HR,Adelaide,Contract,SES1,178021,3,213.8,2.6,,2023-07-17
E01325,Lisa Ryan,hollyperkins@montgomery.biz,Legal,Brisbane,Contract,APS1,142977,1,656.3,4.3,,2024-05-09
E01326,Melissa Delacruz,matthew45@williams.edu.au,Legal,Melbourne,Casual,EL2,130295,2,1501.0,3.6,Animi porro labore facere.,2024-09-03
E01327,Jane Neal,daniel71@vega-brown.edu.au,Finance,Adelaide,Casual,APS4,109284,4,1291.1,4.4,Quibusdam nam hic in dolorum voluptate officia.,2023-11-02
E01328,Kerry Murphy,grayadrian@wheeler.edu.au,Marketing,Darwin,Full-time,APS1,145411,4,233.8,2.9,,2023-06-01
E01329,Chad Moreno,harold46@fleming-hill.edu,Operations,Adelaide,Casual,EL2,95855,4,569.1,3.8,Ipsa libero amet ratione ea accusamus ratione est.,2024-04-09
E01330,Jackson Avila,amanda09@patton-parker.net.au,Operations,Brisbane,Full-time,APS6,76241,1,1575.2,3.2,Deleniti magni non incidunt doloribus.,2024-01-13
E01331,Deanna Sullivan,ologan@townsend.net,Sales,Sydney,Full-time,SES1,142429,4,1198.8,2.6,,2023-12-01
E01332,James Cook,jeremy00@frederick.com.au,Legal,Brisbane,Full-time,APS1,154735,2,944.4,4.7,Corrupti debitis quis iste.,2023-05-24
E01333,Karen Douglas,richard59@price.com.au,Operations,Canberra,Full-time,APS4,158914,3,1752.9,2.4,,2024-02-27
E01334,Michael Garcia,renee84@robles.com,Engineering,Melbourne,Full-time,EL1,128770,4,1191.1,2.6,,2023-06-08
E01335,Veronica Smith,zchapman@dawson-frey.org,Engineering,Sydney,Full-time,APS3,159977,3,486.6,1.2,Soluta cupiditate nisi velit ipsam.,2024-11-30
E01336,Alexis Pham,ttaylor@sparks-farrell.biz,IT,Canberra,Full-time,EL2,65528,2,1389.5,4.8,Corporis beatae cum dignissimos.,2023-05-21
E01337,Nicolas Wilkerson,jeremy59@cruz.edu,Sales,Sydney,Casual,APS1,147771,4,1035.1,1.2,Voluptate odio fuga eaque maiores est.,2024-08-26
E01338,Justin Potter,natalie54@johnson.net,Engineering,Perth,Casual,APS1,136229,3,965.6,4.3,Officiis eligendi iusto qui sit.,2024-02-11
E01339,Angela Taylor,ericmarquez@mitchell-medina.info,Finance,Adelaide,Casual,APS5,126962,4,371.8,1.8,Quasi voluptatem iste temporibus id dignissimos optio officia.,2024-09-14
E01340,Carol Jackson,mikaylapeters@cohen-weiss.info,Legal,Hobart,Contract,APS5,97405,4,149.0,3.4,Quae omnis aperiam sed non harum.,2024-10-29
E01341,Andrew Murphy,arthurlynch@nguyen.edu,HR,Perth,Contract,APS1,157362,2,440.2,3.3,,2023-11-02
E01342,Debra English,melanie40@hodge.com.au,Marketing,Perth,Contract,APS6,142066,2,1063.6,4.5,,2023-09-16
E01343,Michelle Sanders,gwagner@kirby.org,Marketing,Canberra,Part-time,APS1,172768,3,450.8,4.8,,2024-02-02
E01344,David Santiago,jose60@clark.com.au,Sales,Melbourne,Contract,APS3,138215,3,1451.5,3.7,,2023-09-12
E01345,Manuel Cole,smithgina@caldwell.org,Finance,Darwin,Full-time,APS1,172350,1,1709.5,4.7,Itaque magnam optio soluta quasi rem necessitatibus.,2023-11-07
E01346,Kevin Robertson,nicoleduran@brown.edu.au,Operations,Melbourne,Full-time,APS2,108241,2,1197.8,4.9,Saepe autem saepe perspiciatis.,2024-01-17
E01347,David Patrick,lpage@anderson-harris.edu,Finance,Melbourne,Full-time,APS5,177771,1,613.5,2.1,,2023-07-29
E01348,Leslie Martin,johnsparks@daugherty.edu,Finance,Adelaide,Part-time,EL2,71284,2,873.9,4.5,Adipisci ullam culpa sunt distinctio cupiditate sint.,2024-12-12
E01349,Michelle Hawkins,garymartinez@smith.org,Engineering,Hobart,Part-time,APS2,112106,4,150.8,3.0,Accusamus porro harum.,2024-04-21
E01350,Brian Kent,hespinoza@kelley.org.au,Finance,Adelaide,Full-time,APS1,160864,3,1306.8,3.9,Fugit at aperiam quam tempore enim.,2023-07-27
E01351,David Harding,hartmanjoshua@may.edu.au,Marketing,Hobart,Part-time,APS4,166214,1,1792.9,1.2,,2024-07-30
E01352,Michael Davis,gonzalezkendra@bryant.org,Engineering,Brisbane,Full-time,APS4,97554,3,250.3,2.5,Fuga repellendus velit.,2024-04-28
E01353,Leah Kim,riverarebecca@graham.biz,Legal,Darwin,Part-time,SES1,143796,3,791.9,3.3,,2024-01-17
E01354,Brandon Smith,thendricks@fletcher.org.au,Marketing,Brisbane,Contract,APS3,113454,3,1734.4,1.3,A ipsum eum id repellendus.,2023-09-17
E01355,Debra Montgomery,millsalexis@wolf.net,Legal,Brisbane,Contract,EL2,172957,2,1612.6,2.4,,2024-10-02
E01356,Jamie Swanson,mmoore@glover-rice.edu,Operations,Sydney,Part-time,APS3,111950,1,1499.9,4.5,,2024-05-28
E01357,Justin Hurst,kennedywanda@davidson.com,Finance,Hobart,Part-time,APS5,149654,3,931.6,2.3,,2024-01-18
E01358,Kevin White,kanthony@mosley-johnson.edu.au,Sales,Perth,Casual,APS4,150151,1,483.9,3.6,,2023-06-09
E01359,Alex Miller,wibarra@gibson-richmond.edu,HR,Melbourne,Part-time,EL2,151086,3,511.1,2.6,,2023-08-03
E01360,Sandra Lopez,turnerchristian@juarez.net.au,IT,Melbourne,Full-time,APS1,64076,3,305.8,1.7,Velit quos facere magni.,2024-11-27
E01361,Autumn Tucker,janice27@cruz-lopez.com.au,Engineering,Hobart,Contract,APS2,146715,4,118.0,3.4,Molestiae reiciendis officia corporis.,2023-12-18
E01362,Micheal Powell,ryanthompson@morrison.net.au,Marketing,Canberra,Contract,EL1,137769,1,1254.5,4.9,Nesciunt ipsum repellat sunt totam eaque quasi.,2024-05-26
E01363,Carlos Morrow,erin57@flores.org,Marketing,Darwin,Contract,EL2,160897,1,818.6,3.3,,2023-12-26
E01364,Kenneth Martinez,tyler09@hurley.com.au,Sales,Melbourne,Contract,APS1,71380,4,528.7,1.4,,2023-09-09
E01365,Colleen Padilla,robert07@lewis.net,Legal,Hobart,Contract,APS4,100607,5,1421.2,4.4,Voluptatibus magnam ullam nostrum suscipit suscipit eius.,2023-08-10
E01366,John Pearson,eugenegreen@allen-taylor.biz,Operations,Sydney,Contract,APS1,83754,4,567.1,3.3,Harum ut unde recusandae.,2024-07-02
E01367,John Brown,sherry01@andrews.edu.au,HR,Canberra,Contract,SES1,119208,3,1551.0,1.2,,2024-09-07
E01368,John Aguirre,edwardsronald@beard.info,Operations,Brisbane,Part-time,APS2,92642,1,758.4,4.0,,2024-10-31
E01369,Keith Gonzalez,fordlisa@edwards.net,Finance,Melbourne,Part-time,APS5,173451,5,1537.4,1.9,Soluta nemo est quae.,2024-03-31
E01370,Crystal Brewer,jgutierrez@lewis.edu.au,Operations,Canberra,Full-time,APS3,117422,4,723.3,3.8,,2023-01-22
E01371,Tyler Miranda,fhuff@mcguire.info,HR,Adelaide,Contract,EL1,117185,5,1293.5,1.3,,2023-03-31
E01372,Eric Ryan,rachelswanson@johnson.com,Legal,Brisbane,Contract,EL2,91880,2,305.7,1.6,,2024-08-07
E01373,Raymond Beck,lwalker@mcdonald.org.au,Engineering,Hobart,Casual,SES1,122636,1,1750.5,3.6,Ipsa minima sunt doloribus sit corrupti.,2024-08-19
E01374,Jennifer Nelson,bwilliams@lee-kelley.net,Finance,Melbourne,Part-time,APS4,77460,4,119.0,1.2,,2023-01-13
E01375,Tara Gordon,tammy53@morse-salinas.net,Marketing,Perth,Full-time,SES1,99759,2,643.2,2.0,Totam molestiae ex amet repellendus unde.,2024-05-06
E01376,Jennifer Cole,michael56@harris.com,Engineering,Brisbane,Contract,EL2,82599,4,1040.2,3.5,,2023-03-14
E01377,Kimberly Cook,daniel74@johnson.org.au,Operations,Canberra,Contract,APS2,69514,5,380.0,3.5,,2024-02-28
E01378,Bradley Garcia,rdavis@thomas.info,Marketing,Sydney,Full-time,EL1,158614,4,172.9,2.3,Amet praesentium cumque ad quaerat fuga.,2024-02-09
